,thức,ăn,nhân,tạo,hại,nhiều,hơn,lợi,với,sự,phổ,biến,các,thực,phẩm,đóng,hộp,em,bé,được,nuôi,chủ,yếu,bằng,sữa,bò,bột,liền,vitamin,không,ít,người,tin,rằng,những,sản,hiện,đại,và,đắt,tiền,như,vậy,con,mình,đã,có,chế,độ,dinh,dưỡng,tốt,nhất,nhưng,cái,gì,cũng,mặt,trái,của,nó,khi,còn,là,bào,thai,trẻ,hoàn,toàn,thụ,động,thông,qua,hệ,thống,máu,trao,đổi,rau,mẹ,trong,thời,gian,đó,thiện,dần,chức,năng,ra,đời,mới,bắt,đầu,tiêu,hoá,tự,lập,này,chưa,chỉnh,vì,vòng,6,tháng,duy,thích,hợp,bộ,máy,nguồn,rẻ,vệ,sinh,một,vũ,khí,ngăn,ngừa,bệnh,tật,tuyệt,vời,năm,giữa,thế,kỷ,20,ở,nước,công,nghiệp,phát,triển,phong,trào,nhà,cho,bú,bình,tỷ,lệ,giảm,sút,nghiêm,trọng,vài,thập,niên,trôi,thứ,hai,trưởng,thành,giới,khoa,học,lên,tiếng,cảnh,báo,gây,phiền,toái,ích,từ,90,phụ,huynh,tây,âu,lại,quay,về,truyền,tại,thuỵ,điển,98,bà,ngay,thì,đang,việt,nam,đua,nhau,theo,nghĩa,bỏ,việc,để,quan,niệm,lớn,nên,nhớ,cần,trí,tuệ,thịt,phải,chứa,đạm,chỉ,trường,đất,đắc,dĩ,dùng,vật,áp,dụng,chính,sách,khá,ngặt,cấm,bán,lon,trà,chai,núm,ti,đơn,bác,sĩ,sam,chọn,trên,nguyên,tắc,thể,tập,món,dễ,mềm,số,dị,ứng,trứng,tôm,cua,lạc,hoặc,sặc,ngạt,do,nhỏ,cứng,lượng,tức,sử,tinh,gạo,dự,trữ,mỡ,xây,dựng,cơ,hỗ,trợ,khoáng,chất,cung,cấp,nhằm,cân,đối,thu,nhập,nghịch,lý,sức,dạ,dày,thấp,nhu,cầu,calo,kg,cao,gấp,đôi,khác,nào,đáp,đầy,đủ,đa,dạng,bổ,thiếu,đậm,tố,mà,điều,khó,nạp,hết,thừa,tình,trạng,khủng,hoảng,vấn,đề,nan,giải,tuy,nhiên,cầncân,đo,đong,đếm,chi,li,thợ,bạc,tồn,sẽ,bao,nhiêu,quyết,định,lấy,khê,lựa,khiến,mệt,mỏi,họ,sống,luôn,rất,tiện,bàn,tươi,ngon,phần,bảo,quản,nếu,tiệt,trùng,tia,cực,tím,làm,tải,chắc,chắn,đến,lúc,chứng,minh,muộn,mắt,nhại,đồ,thường,nhuộm,màu,gan,loại,chúng,kể,độc,ba,bị,thất,thoát,bù,ai,nghĩ,nơi,dung,toán,giản,cẩn,thận,thiên,thiết,kế,tiếp,nhận,giống,quá,trình,chuyển,biết,đừng,mạo,hiểm,tư,sẵn,nhai,nuốt,hàm,răng,kém,đi,miệng,nhanh,hội,bọt,nhào,trộn,gánh,nặng,đảm,xơ,táo,bón,ví,dụ,cây,vừa,uống,quả,tăng,nguy,sâu,hỏng,sao,nằm,lâu,tiết,trung,hoà,huỷ,bớt,acid,thủ,phạm,mòn,men,kiện,chải,sạch,bám,chỗ,tốc,tính,giây,đọng,tái,diễn,chán,dẫn,suy,béo,phì
49,,,,,,,,,,,,,,,,,,,,0.0746969636114768,,,,,,,,,,,,,,,0.09488684258240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16801303700795447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2110173221028089,0.2110173221028089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,0.1342837504290602,0.08482301912448971,,,,,,,,,,,0.05473272648436022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06354272766691081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1342837504290602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16165011367124033,0.16165011367124033,0.16165011367124033,0.16165011367124033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.013497233768400396,0.020551959011438165,,,,,,,,,,0.02702702702702703,,,,,,,,0.014131857980549667,,,,,,,,,,0.037782162396541565,,,,,,,,,0.014802765648793775,,,,,,,,,0.029167060703989865,,,,,,,,,,,,,,,,,,,0.009815618984130423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03516297285578328,,,,0.03178625024474815,0.03178625024474815,,,,,,,,,,,,,,,,,0.022267803809305913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025217654334307754,,0.05833412140797973,,,,0.019912393654741043,,,0.029167060703989865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03516297285578328,0.03992219607350439,,,,,,,,,,,,,,,,,,,,,,,,0.039824787309482086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03178625024474815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07984439214700878,,,,,,,,,,,,,,,,,,,,,,,,,,0.03516297285578328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04805814190226064,0.03516297285578328,0.10548891856734983,0.04805814190226064,0.07984439214700878,0.02702702702702703,0.04805814190226064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.01849620923817832,,,,,,,,,,,,,,,,,,,0.019365879454827317,,,,,,,,,,,,,,,,,,,0.02028527144464332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,0.034557526309977285,0.02588777793837107,,,,,,,,,,,,,,,,,,,0.023408267211311316,,,,,,,,,,,,,,,0.032409676421914814,,,,,,,,0.02588777793837107,,,,,0.05470819461924675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027287354267608095,,,,0.034557526309977285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027287354267608095,,,,,,,,,,,,,,,0.05470819461924675,0.05470819461924675,,,,,,,,,,,,,,,,,0.039969675779541664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05470819461924675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04355893552058079,,,,,,,,,,,,,,0.05470819461924675,0.04818629613570301,0.06585745371791273,0.06585745371791273,0.05470819461924675,0.05470819461924675,0.05470819461924675,0.06585745371791273,0.06585745371791273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.022699893155946123,0.017282329168709365,,,,,,,,,,0.045454545454545456,,,,,,,,0.023767215694560802,,,,,,,,,,0.031771363833455406,,,,,,,,,,,,0.037450397315650856,,,,,,0.04905369300216477,,,,,,,,,0.042411509562244855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04905369300216477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035370511381074714,,,,,,,,,,,,,,0.035370511381074714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0671418752145301,,,,,0.04905369300216477,,,0.0671418752145301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0671418752145301,,,,,,,,,,,,,0.05913772707563551,,,,,,,,,,,,,,,0.08082505683562016,0.0671418752145301,0.08082505683562016,0.08082505683562016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,0.09408730072445451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031126050015345744,,,0.04381618632042957,,,,,,,,,,,,0.043167249841904995,,,,,,,,0.014527116096513025,,,,,,,0.047043650362227254,,,,,,,,,,,,,,,,,,,,0.037322128414775474,0.027958800173440754,,,,,,,,,,,,,,,,,,,0.025280928588216223,,,,,,,,,,,,,,,,,,,,,,,0.08387640052032226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029470342609016743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043167249841904995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05204119982655925,,0.11816970037757299,0.04,,,,,,,,,,,,,,,0.07112605001534575,0.07112605001534575,0.047043650362227254,0.1422521000306915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04564186075044747,,,,,,,,,,,,0.02633430061272523,,,0.03887721709872445,,,0.03887721709872445,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,0.034329530872679946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03646088597465417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04900380246065339,,,,,,0.02912375018066745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03242296876598515,,,,,,,,,,0.030698273551059106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,,,,,,0.04900380246065339,,,,,,,,,,,,,,,0.0615467189466526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054209583152665886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,0.0615467189466526,0.0615467189466526,0.07408963543265182,0.07408963543265182,0.0615467189466526,0.0615467189466526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.009792110773153229,0.007455122386502079,,0.021160416589169114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01302368427601582,,,,0.010739261353046464,,,,,,,,0.010739261353046464,,,,,,,,,,,,0.021160416589169114,,,0.01615507335184939,,,0.025510392071842768,,,,,,,,,,,,,,,,0.034316127976145104,0.023060612922660418,0.025510392071842768,,,,,,0.02896316185724828,,,,,0.018295160987635034,,,,,,,0.023060612922660418,,,,,,,,,,,,,0.012392612053047168,,,,,,,,,,,,,,,0.017158063988072552,,,,,,,,0.013705294202667036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015257867654581248,,,,0.023060612922660418,,,,,,,,,,,,,,,,0.014446246376968992,,,,,,,,,,0.014446246376968992,,,,,,,,,,,,0.025510392071842768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015257867654581248,,,,,,,,,,,,,,,,,,,,,,,,,0.0196078431372549,,,,,,,,0.023060612922660418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021160416589169114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025510392071842768,,,0.0392156862745098,,,0.025510392071842768,,,0.02896316185724828,0.02896316185724828,0.02896316185724828,,,,,,,,,0.023060612922660418,,,,,,0.02896316185724828,,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.034865710791836146,0.025510392071842768,0.034865710791836146,0.034865710791836146,0.02896316185724828,0.02896316185724828,0.034865710791836146,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041512993629800425,,,,,,,,,,,,,,,,,,,,,,,,0.06744882787797656,,,,,,,,,,,,,,,,,,,,,,0.054691328961981256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04863445314897773,,,,0.07350570369098008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04863445314897773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08131437472899883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,0.0923200784199789,,,,,0.07350570369098008,,,,,,,,,,,,,,,,0.08131437472899883,,,,,,0.11113445314897773,0.22226890629795545,0.11113445314897773,0.11113445314897773,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,0.030156186129632855,,,,,,,,,,,,,,,0.014043649461676144,,,,,,,,,,0.033359743478563623,,,,,,,,,,0.02767131400122115,,,0.02112586515241843,,,0.033359743478563623,,,,,,,,0.02767131400122115,,,,,,,,0.022437468292094875,,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0897498731683795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030156186129632855,,,,0.02564102564102564,,,,,,0.01995259616368317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,0.06671948695712725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030156186129632855,0.03787490396717083,,,,,,,,,,,0.02564102564102564,,0.03787490396717083,0.033359743478563623,,,,,,,,,,,,,,0.030156186129632855,,0.07574980793434166,0.07574980793434166,,,,0.03787490396717083,,,,,,,,,0.033359743478563623,,,0.03787490396717083,0.03787490396717083,,,,,,0.04559362180470881,0.04559362180470881,0.04559362180470881,0.04559362180470881,0.04559362180470881,0.04559362180470881,,,,,
59,0.022699893155946123,0.05184698750612809,,,,0.037450397315650856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042411509562244855,0.028728327941154798,,,,,,,,,,,,,,,,0.016508086473310254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05913772707563551,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037450397315650856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1342837504290602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,,,,,,,,,,,,,,,,,,,,,,,,0.05913772707563551,,,,,,,,0.05913772707563551,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05345869359344006,,,,,,,,0.05913772707563551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08082505683562016,0.08082505683562016,0.08082505683562016,0.08082505683562016,0.08082505683562016
