,quá,ít,các,em,thiếu,nhi,nô,nức,đến,rạp,măng,non,xem,kịch,rối,trong,thời,buổi,game,online,trò,chơi,điện,tử,phát,triển,ồ,ạt,như,hiện,nay,với,vô,số,những,bạo,lực,kích,động,thì,nhiều,bậc,cha,mẹ,đang,cố,tìm,sân,điểm,sinh,hoạt,văn,hóa,nhất,là,khấu,dành,cho,để,đưa,đi,tránh,tình,trạng,con,cái,suốt,ngày,“nhốt,mình”,thế,nhưng,“điểm,sáng”,idecaf,nhà,ở,một,quận,huyện,của,tphcm,đã,và,gầy,dựng,đội,tuy,nhiên,đa,này,chỉ,mang,tính,phong,trào,tự,chủ,yếu,theo,“mùa”,có,được,mạnh,chưa,thể,đáp,ứng,hết,nhu,cầu,giải,trí,càng,cao,4,trung,tâm,“tuổi,xanh”,tân,bình,“one,two,three”,7,“tò,tí,te”,bè,“cá,cơm,con”,11,“búp,bê”,1,ngọc”,“nụ,cười”,phần,bản,còn,vay,mượn,từ,truyện,nước,ngoài,về,lâu,dài,chúng,ta,rất,cần,cuộc,vận,sáng,tác,nào,hạn,chế,khan,hiếm,nay…”,giả,đạo,diễn,trẻ,hoàng,duẩn,người,làm,rằng,bên,cạnh,sự,quan,việc,thực,vở,chương,trình,từng,lứa,tuổi,khi,đó,nhận,thức,khác,nhau…,lúc,cơ,hội,lại,chuyển,qua,chuyên,nghiệp,thành,phố,đơn,vị,nghệ,thuật,nhảy,vào,khai,thác,mảnh,đất,khá,màu,mỡ,sớm,thu,công,định,ca,múa,nhạc,“ngày,xửa,xưa”,10,đặc,biệt,hai,9,ra,năm,2005,tạo,nên,“cơn,sốt,vé”,xưa,10”,aladin,và…,đủ,thứ,thần,24,suất,phục,vụ,khoảng,000,lượt,khán,tiếp,nữa,giám,đốc,huỳnh,anh,tuấn,phấn,khởi,“chúng,tôi,mừng,ủng,hộ,trăn,trở,lớn,mới,nội,chứ,gì,vùng,ven,ngoại,sẵn,muốn,nơi,miễn,phí,nghèo,khó,giá,hỗ,trợ,kinh,mỗi,3,triệu,đồng,sàng,em…”,xiếc,tiết,mục,cũ,sở,tạm,bợ,trên,địa,bàn,đoàn,phù,hợp,tế,cạn,loại,hình,hầu,phải,nsưt,đức,trưởng,chi,100,dàn,xong,rồi,không,hồi,vốn,cách,mấy,“truyền,thuyết,nêaki”,“thánh,gióng”…,thêm,“đại,doanh”,nằm,thuận,lợi,193,nam,kỳ,nghĩa,bất,tiện,giữ,xe,nghỉ,chân,trước,chẳng,trách,2004,nhật,hàng,tuần,thay,vì,2,đây,đúng,giờ,đinh,thiên,phó,ty,hoa,phượng,đỏ,thường,xuyên,trường,mầm,5,biết,“nếu,tốt,hơn,ghế,20,lượng,rối”,mặc,dù,gần,gắng,ngũ,viên,chỉnh,trang,bạt,tại,23,chăm,chút,vẫn,sức,hấp,dẫn,lôi,kéo,đông,đảo,mà,đầu,tư,sĩ,hồ,nói,“hiện,tương,xứng,cấp,trả,lương,17,tỷ,cán,bộ,nhân,14,300,trải,tiền,thoại…,nếu,sẽ,qui,mô,hoành,tráng,hơn”,điều,đáng,ngơi,an,tập,luyện,“tạm,trú”,kiện,tất,cả,vật,chất,chỉ…,“an,cư”,sao,“lạc,nghiệp”,cũng,lai,sắc,thấy,vậy,hiển,nắm,bắt,lần,tiên,kết,giữa,dịp,giáng,ngay,vé,hát,bán,phú,nhuận,“bà,bầu”,hồng,vân,làng,“xứ,tiên”,biểu,“sau,mắt,tay,tết,“sơn,tinh,thủy,tinh”,mùa,hè,2006,sài,gòn,“ông,phước,sang,quy,rộng,rãi,nhi”,xã,khánh,đề,án,tài,quốc,tỉnh,thân,nhi…”,riêng,lẻ,hoạch,chiến,lược,đại,thiết
40,,,0.022310527759892614,,,,,,0.035463214042699705,,,,,,,,,,,,,,,,,,,,,,0.023564286746671142,,,0.026325808031322895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,0.02785841200138962,,0.04384851209297025,,,,,,,,,,,,,,,,,,,,,,0.029513750394685425,,,,0.05818327379125506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02112845234441489,,,,,,,,,,,,,,0.022310527759892614,0.022310527759892614,,,,0.03789904844495596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,,,,0.05223381014324078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0665685718415256,,,,0.0665685718415256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08090333353981041,0.08090333353981041,0.05223381014324078,0.08090333353981041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,0.00892020800590105,0.00946655521217336,,,,,,,,,,,,,,,,,,,,,,,,,0.0164950007226698,,,,,,,,,,,,,,,,,0.03685613124385205,,0.04072829165387855,,,,,,0.03900177680194547,,,,,,,,,,,,,,,,,,,,,,,,,0.019500888400972735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01561736943192483,0.03123473886384966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018428065621926025,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04072829165387855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026529333911469173,,,,,,,,,,,,,,,,,,,,,,0.024824249829889795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,0.04659800028906792,,,0.04659800028906792,0.04659800028906792,,,,,0.04659800028906792,0.04659800028906792,0.05663233347786729,0.04659800028906792,0.04659800028906792,0.04659800028906792,0.05663233347786729,0.05663233347786729,0.05663233347786729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,0.0493180087323942,,,,,,,,,,,0.030790876422588525,0.032620460962547046,0.03678789496505362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03919618394193126,,,,,,,0.04846414494486185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07005749987884938,,,,,,,,,,,,,,0.0246590043661971,0.0493180087323942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04494062970114537,,,,,,,,,,,,,,,0.07357578993010724,0.07357578993010724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05773210594779244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03919618394193126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08941947391242204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,0.013386316655935569,0.021277928425619826,0.007645892576486614,0.008114190181862881,,,,,,,,,,,,,,,,,,,,,,,,0.009107393217840366,,,,,,,,,,,,,,,,,,0.015795484818793736,,,,,,,,0.01671504720083377,,0.015795484818793736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03134028608594447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022739429066973578,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014138572048002685,,,,,,,0.022739429066973578,,,,,,,,,,,,,,,,,,,,,0.052618214511564294,,,,,,,,,,,,,,,,,,,,,,0.026309107255782147,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02439634183776463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03994114310491536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03994114310491536,0.03994114310491536,0.03994114310491536,,,,,,0.03490996427475304,,,,,,,,,,,,,0.03490996427475304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021277928425619826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03994114310491536,,,,,,,,,,,,,,,0.03994114310491536,0.03994114310491536,,,,,0.04854200012388625,0.04854200012388625,0.04854200012388625,0.04854200012388625,0.04854200012388625,0.04854200012388625,0.04854200012388625,0.04854200012388625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,0.00867631635106935,,0.009911342228778944,0.0052591973400963115,,,,,,,,0.010833826889429295,,,,,,,,,,,,,,,,0.005902940048600237,,0.01581244378373633,,,0.008216620356161346,,,,,,,,,,,,,0.030713442703210043,0.020313148389038083,,,,,,,0.03250148066828789,,,0.01581244378373633,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,0.010833826889429295,,,,,,,,,,,,,,,,,,,,,0.006602728213218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020313148389038083,,,,,,,,,,,,,,,,,,,,,,,0.008216620356161346,,,,,,,,,0.01581244378373633,,,0.009163889290372111,,0.00867631635106935,0.00867631635106935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018518518518518517,0.010237814234403347,,,,,,,,,,,,,,,,0.012943888969185535,0.012943888969185535,,,,,,,,,,,,,,,,,,,,,0.02262682869659919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020313148389038083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02262682869659919,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014738518839705096,0.017052199147266207,,,,,,,,,,,,,,,,,,,,,0.01379124990549433,,0.02588777793837107,0.02588777793837107,0.02588777793837107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02588777793837107,,,,,,,,0.02588777793837107,0.02588777793837107,,0.02588777793837107,,,,,,,,,,,,,,,0.03146240748770405,0.03146240748770405,0.02262682869659919,0.03146240748770405,0.03146240748770405,0.03146240748770405,0.03146240748770405,0.02588777793837107,0.03146240748770405,0.03146240748770405,0.03146240748770405,0.03146240748770405,,,,,,,,,,,,,,,,
45,,,0.00836644790995973,,0.004778682860304134,0.0050713688636643,,,,,,,,0.010446904500521107,,,,,,,,,,,,,,,,0.005692120761150229,,,,,0.007923169629155584,,,,0.016443192034863843,0.01329870526601239,,,,,,,,0.029616534035238257,,,0.019587678803715293,,0.021818727671720647,,0.01174245212817489,0.03134071350156332,,0.009872178011746086,,,,,,,,,,,,,,,,,,0.02659741053202478,,0.00836644790995973,,,0.010446904500521107,0.011067656398007034,0.016443192034863843,,,,,0.019587678803715293,0.017857142857142856,,,0.01174245212817489,,,,,,,,,,0.006366916491318082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01174245212817489,,,,,0.014212143166858485,,,,,,,,,,,,,,,,,,,,,,,0.0249632144405721,,,,,,,,,,0.008836607530001678,,0.00836644790995973,0.00836644790995973,,,,,0.019587678803715293,,,,,,,0.0249632144405721,,,,,,,,0.02842428633371697,0.02659741053202478,0.03288638406972769,0.016443192034863843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019587678803715293,0.019587678803715293,,,,,,0.0249632144405721,0.015247713648602893,,,,,,,0.01329870526601239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021818727671720647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249632144405721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249632144405721,,,,,,,,,,,,,,,,,,,0.019587678803715293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030338750077428905,0.030338750077428905,0.0249632144405721,0.0249632144405721,,,,,,,,,,,,
46,,,,,0.01305396293546495,0.013853495432448822,,,,,,,,,,,,,,,,,,,,,,,,0.007774603966449093,,,,,,,,,,0.01816408524138278,0.017048048886244362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042806828197257216,0.015116798982643755,,0.01816408524138278,,,,,,,0.02245899399883842,0.016038471199458386,,,,,,,,,,,0.01837808339522437,,,,0.02245899399883842,0.02245899399883842,,0.020826145471262488,0.020826145471262488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016038471199458386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020826145471262488,,,0.012069512723904732,,,,,,,,,,,0.02675390275629406,,,,,,,,,,0.01816408524138278,,,,,,,0.02245899399883842,,,,,,,,,,,,,,,,,,,,,,,,0.013483950455067825,,,,,,,,,,,,,,,,0.017048048886244362,0.017048048886244362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029801189015033085,,,,,,,,,,,,,,,,,,,,,0.02675390275629406,,,,,,,,,,,,,,0.02675390275629406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029801189015033085,,,,,,,,,,,,,,,,,,,,,,0.034096097772488725,0.01816408524138278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029801189015033085,,,,,,,,,,,,0.034096097772488725,0.034096097772488725,0.041438292788683384,0.041438292788683384,0.041438292788683384,,,,,,,,,
47,,,,,0.00892020800590105,,,,,,,,,,,,,,,,,,,,,,,,,0.010625292087480427,,,,0.018428065621926025,,,,,0.030693958465079173,0.024824249829889795,,,,,,,,0.018428065621926025,,,,,,,,0.019500888400972735,,,,,,,,,,,,,,,,0.03333333333333333,,,,0.024824249829889795,,0.01561736943192483,,,,,,,,,,,,,,,,,,,0.03656366710026855,,,,,,0.012558356986736652,,0.0206596252762798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,0.0164950007226698,,0.01561736943192483,0.01561736943192483,,,,0.026529333911469173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018428065621926025,,,,,,,,,,,,,,,,0.02329900014453396,0.02329900014453396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,0.04072829165387855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04659800028906792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024824249829889795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03656366710026855,,,,,,,,,,,,,,,,,,,,,,0.04072829165387855,,,,,0.04659800028906792,,,,,,,,,,,,0.05663233347786729,0.05663233347786729,,,,,,,
48,,,0.00956165475423969,,0.005461351840347581,0.005795850129902057,,,,,,,,,,,,,,,,,,,0.02040816326530612,0.022385918632817477,,,0.0285293879320824,0.006505280869885975,0.010098980034287632,0.03485191691109232,,,0.009055051004749239,,,,,0.01519852030401416,,,,,,0.022385918632817477,,0.01128248915628124,,,,,,,,0.011939319429166978,0.022385918632817477,0.01128248915628124,,,,,,,,,,,,,,,,,,,,0.00956165475423969,,,0.011939319429166978,0.012648750169150897,,,,,,,,,,0.01341994528934273,,,,,,,,,,0.007276475990077808,,,0.012648750169150897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285293879320824,0.0285293879320824,0.0285293879320824,,,0.02040816326530612,0.0285293879320824,,,,,,,,,,,,,,,,,,,,,,0.03485191691109232,,,,,,,,,,,,,,,,,,,,,,,,0.01519852030401416,0.02040816326530612,0.016242449333552553,0.01519852030401416,0.01879221946841582,0.01879221946841582,,,,,,,,,,,,,0.02493568876768074,,,,,,,,,,,,,,,,,,,,,,,,0.022385918632817477,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02493568876768074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285293879320824,,,,,,,,,,,,,,,,,,0.02493568876768074,0.016242449333552553,0.01879221946841582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03467285723134732,0.03467285723134732,0.03467285723134732,0.03467285723134732,0.03467285723134732,,
49,,,,,0.014084538956685867,0.014947192440273727,,,,0.04846414494486185,,,,,,,,,,,,,,,,,,,,0.016776776980232253,,,,,,,,,,,,,,,,,,,,,,,,,0.03460933258830494,,,0.029096945718830567,,,,,,,,,,,,,,,,,,,,0.0493180087323942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04494062970114537,0.04494062970114537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04494062970114537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03678789496505362,0.03678789496505362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04188842196547764,0.04846414494486185,,,,,,,0.06430782892717665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05773210594779244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08941947391242204,0.08941947391242204
