,chinh,phục,sao,hỏa,hay,một,cuộc,chiến,không,gian,mới,ứng,viên,tổng,thống,nhiệm,kỳ,2,của,mỹ,g,bush,đã,khởi,đầu,năm,bầu,cử,bằng,việc,công,bố,lại,đưa,người,lên,mặt,trăng,và,sẽ,đổ,bộ,trong,vòng,14,nữa,cùng,với,đó,là,dồn,dập,những,tín,hiệu,khả,quan,cho,chương,trình,đầy,tham,vọng,tàu,spirit,rồi,opportunity,liên,tiếp,hạ,cánh,thành,trên,hành,tinh,đỏ,kế,hoạch,tái,ngộ,được,tung,ra,vào,thời,điểm,này,chính,vũ,khí,sách,đối,ngoại,lược,quân,sự,toàn,cầu,thuật,tranh,nước,trụ,đánh,dấu,mốc,trọng,ngày,23,3,1983,khi,r,reagan,thức,khai,tuyên,động,sáng,kiến,phòng,thủ,sdi,thường,nhắc,đến,sau,dưới,cái,tên,giữa,các,vì,bối,cảnh,xô,đang,có,bước,lấn,sân,đất,kể,từ,1970,ông,rằng,vụ,chống,mối,đe,doạ,khủng,khiếp,hệ,lửa,viết,21,1,2004,w,thứ,hai,bản,lề,nasa,rất,chờ,đón,vai,hùng,quốc,tế,thông,báo,trở,khoảng,2015,2020,2018,nằm,tăng,cường,ngân,kinh,phí,gia,dự,tính,12,tỷ,usd,qua,chuyến,bề,hình,ảnh,màu,đen,trắng,độ,phân,giải,cao,do,gửi,về,làm,càng,tin,tưởng,phiên,đêm,24,ở,bên,kia,quy,mô,tiên,bắt,j,f,kennedy,gọi,apollo,nay,amstrong,vẫn,son,huy,hoàng,lịch,sử,tiến,nghệ,thế,giới,80,ưu,dù,thất,bại,nhưng,thân,buộc,họ,phải,lao,chạy,đua,hết,sức,tốn,kém,nền,lụn,kết,cục,kẻ,thù,suốt,ii,sụp,tan,rã,thập,niên,cuối,kỷ,trước,cha,cũng,tục,bỏ,dở,tiền,tích,cỏi,lĩnh,vực,hiện,thực,móng,án,nếu,như,mục,tiêu,nhằm,khẳng,định,vượt,trội,năng,tấn,ngoài,trái,thì,con,nhiều,hơn,nga,truyền,hợp,tác,xây,dựng,trạm,bay,chung,luôn,dè,chừng,kỹ,gặp,khó,khăn,chảy,máu,chất,xám,ta,nói,chuyên,hàng,tại,trung,tây,âu,ấn,cạnh,tiềm,nhất,nặng,ký,còn,đồng,minh,hân,hoan,bớt,niềm,beagle,đáng,lẽ,cả,hy,vệ,mars,express,dần,quỹ,đạo,thể,phép,mặc,nhận,nào,sắc,nét,mà,lấy,tự,bảy,rạng,chủ,nhật,vừa,coi,nhẹ,nổi,lâu,phụ,thuộc,2003,lần,kiện,thần,châu,tầm,vóc,lời,tán,tụng,đơn,thuần,lợi,ích,giấu,kín,hoàn,diện,đặt,cải,cách,đội,gần,đây,hạt,nhân,phóng,2008,2030,vô,cớ,quảng,bá,ầm,ĩ,lúc,đạt,đặc,biệt,afghanistan,iraq,giống,mình,bị,chỉ,trích,bởi,yếu,sát,quên,bill,clinton,thắng,biết,dân,sống,chứ,lý,xa,xôi,tận,số,xác,đâu,đồ,nâng,tay,chèo,lái,nhà,thầu,ngần,ngại,tập,đoàn,nghiệp,dầu,mỏ,vận,tới,nmd,tmd,cận,cực,xúc,đắc,tốt,thuyết,nghi,tài,để,nó,kiểm,soát,phản,kịp,biển,đáy,tất,đảm,bảo,triển,tâm,sắp,xếp,đông,á,thái,bình,dương,thúc,ép,sớm,nhập,nato,eu,ngạc,nhiên,ba,lan,rumani,thậm,chí,trí,lãnh,ngựa,troi,chậm,trễ,afghanitstan,diễn,biến,gruzia,saddam,hussein,rõ,rút,khỏi,căn,cứ,philippines,hồi,dính,líu,đàm,phán,bắc,triều,vẻ,sẵn,sàng,đi,hiệp,tử,chia,hưởng,khu,nóng,phương,giành,phần,khác,pháp,hoá,kiềm,toả,từng,ngỏ,phát,mọi,ai,hiểu
41,,,,,,,,,,,,,,,,,,,,,,,0.020920604468107742,,0.03705482144684017,0.03902590169246994,,,,,0.02180076664401313,,,0.05797542591494791,0.026870068116122026,,,,,,,,,,,,,0.02930590251837828,,,,,,,,,,,,,,,,0.04640218550131485,,,,,,,,0.03360002777309675,,,,,,,,,,,,0.02930590251837828,,,,,0.041204829814406846,,,,,,,0.03902590169246994,,,,,,0.0436406642166631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03360002777309675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04640218550131485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03705482144684017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08664494931151756,0.05797542591494791,0.06392488956296219,0.07231018761323274,0.08664494931151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,0.01141715899643136,,,,,,,,,,,,0.02180076664401313,,,,,,0.03206742380303003,,,,,,,,,,,,,,,,0.02180076664401313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06392488956296219,,,,0.03206742380303003,,,,,,,,,0.07805180338493987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041204829814406846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04959012786467738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05797542591494791,,,,,,,,,,0.06392488956296219,,,,0.06392488956296219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06392488956296219,,,0.07231018761323274,0.08664494931151756,0.07231018761323274,0.08664494931151756,0.08664494931151756,0.08664494931151756,0.08664494931151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,0.021430863113671348,,,0.019988876476630942,,,,,,,,,,,0.01642477804545441,,,,,,0.02233249265972077,,,,,,,,,,0.03349873898958115,,,,,,,,,,,,,,,,,,,,,0.025399821589225005,,,,,,,0.014368171077160848,,,,,,,,,,,,,,0.05466214298565121,0.039977752953261884,0.02376697306164907,,,,,,,,,,,,,,0.02235253533048598,,,,,,,,,,,,,,,,,,,,,,0.032742016605419665,0.02969473034668064,,,0.017209770322805656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017209770322805656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02110491283176936,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027331071492825605,,,,,,,,,0.027331071492825605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018979298789844966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025399821589225005,,,0.032742016605419665,,,,0.025399821589225005,,,,,,,,,,,,,,,,0.032742016605419665,,,,,,,,,,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.04437912037906997,0.02969473034668064,0.032742016605419665,0.04437912037906997,0.04437912037906997,0.037036925362875305,0.04437912037906997,0.037036925362875305,0.037036925362875305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,0.031380906702161614,,,,,,,,0.032701149966019694,,,0.08696313887242187,0.08061020434836608,0.06960327825197227,0.04810113570454505,0.07438519179701608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08004099508613212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05040004165964513,,,,,,,,,,,,,,,,0.08696313887242187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0585388525387049,,,,,,,,,,,,0.08696313887242187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05558223217026026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,0.01689969795590749,,,,,0.022050018226094745,,,,,,,,,,,,0.013729146682195707,,0.024317226574488864,0.05122149597136679,,,,,,0.025610747985683396,,,,,,,0.011637059506239045,0.03045143423523787,,,,,,,,,,,,,,,,,,,,,,,,0.03045143423523787,,,,,,,,,,,,,,,,,,,0.04195070877569394,0.03846399705537149,,,,0.024317226574488864,0.027040669565704493,,,,,,,,,,,,,0.02863918589218516,,,,,,,,,,,,0.04195070877569394,,0.03045143423523787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032543521411194536,,,,,,,,0.022050018226094745,,,,,,,,,,,0.03804637325668457,,,,,,,,,,,,,,,,,,0.032543521411194536,,,,,,,,,,,,,,,,,,,0.03045143423523787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025610747985683396,,,,,,,,,,,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03804637325668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04195070877569394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0568607479856834,0.0568607479856834,0.0568607479856834,0.0568607479856834,0.0568607479856834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.10244299194273358,0.09726890629795545,0.05408133913140899,0.06508704282238907,,,,,,,,,,0.05727837178437032,0.05408133913140899,,,,,,0.06508704282238907,,,,,,,,,,,,,,,,0.04208849374147692,0.06508704282238907,0.02327411901247809,,,,,,,,,,,,,,,,,,,,0.04863445314897773,0.04627266809339024,,,,,,,,,,,,,,,,,,,0.08390141755138789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06508704282238907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1205739312058498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,0.03181119615229645,,0.041505916660884226,,,,,,,,,,,0.03961269999197828,,,,,,,,,,,0.05732034679574187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03465264789197616,,,0.036201408993290815,,,0.03961269999197828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07896604004836506,0.07896604004836506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0659161136003441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10703199620834522,0.10703199620834522,0.10703199620834522,0.10703199620834522,0.10703199620834522,0.10703199620834522,0.10703199620834522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,0.016069488932193503,0.021207464101530966,,,,,,,,,,,0.004701183116177618,,,0.013204233330659426,,,,,,,,,0.008976786265181877,0.016069488932193503,,,0.011064145694873776,,,,0.014603368792143115,,,,0.026930358795545634,,,,,,,,,,0.017953572530363754,,,,,0.012067136331096939,,,,,,,,,,,,,,0.013835305553628075,,,,,,,,,0.011550882630658722,,,,,,,,,,,0.013835305553628075,0.02977478313486054,,,,,,,0.016069488932193503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013835305553628075,,,0.023872234200272673,,,,0.026322013349455022,,,,,,,,,,,,,,,,,,,,0.017969685265684807,,,,,,,,,,,,0.02041946441486716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02041946441486716,,,,,,,,,,,,,,0.026322013349455022,,,,,,,,,,,,,,,,,0.02977478313486054,,,,,,,,0.04394407573356274,0.038213564530494584,,,,,,0.019106782265247292,,,,,0.017969685265684807,,,,,,,,0.02197203786678137,,,,,,,,,,,,0.02977478313486054,,,,,,,,,,,,,,,0.02977478313486054,,,,,,,0.02041946441486716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035677332069448404,0.035677332069448404,0.035677332069448404,0.035677332069448404,0.023872234200272673,0.035677332069448404,0.026322013349455022,0.035677332069448404,0.035677332069448404,0.035677332069448404,0.026322013349455022,0.035677332069448404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,0.015675082162001152,0.011877448341186503,,0.023512623243001726,,,,,,,,0.01509264761098877,,0.006949575041306045,0.009925295096295835,,,0.012734280980587322,,,,,0.01509264761098877,,,,,0.014122404283008868,,0.008177846817950182,,,,0.00539689716231376,,,,,,,,,0.008919187722984693,,,,,0.006635015935134432,,,,0.016240201901534055,,,,,,0.016240201901534055,,,,,,,,,,0.013281941283332249,,,,,,,,,,,0.008919187722984693,,,,0.01127755435338614,,,,0.01022609540920336,,,,,,,,,0.014122404283008868,,,,,,,,0.01945540117133632,,,,,,,,,,,,,,,0.022007448404027356,0.012540600378297736,,,,,,,,,,,,0.01022609540920336,,,,0.017644694843679802,,,,0.01022609540920336,0.017644694843679802,,,,,,,,,,,,0.017644694843679802,,,,,0.01509264761098877,,,,,,,,,,,,,,,,,0.022007448404027356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01945540117133632,,,,0.026563882566664497,,,,,,,,,,,,,,,,,,,,,,0.01509264761098877,0.035289389687359604,,,,,,,,,0.01945540117133632,0.016240201901534055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016240201901534055,,0.013281941283332249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01509264761098877,,,,,,,0.01509264761098877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022007448404027356,,,,,,,,,,,,,,,,,,0.017644694843679802,,,,,,0.01945540117133632,,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.022007448404027356,0.02637020196437491,0.05274040392874982,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,0.02637020196437491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,0.014615954988892966,,,,,,,,,,,0.025920036640546873,0.01850933409849764,,0.018200429726044073,,,,,,,,,0.012373408095250697,,,,0.030501158402084463,,,,0.010064483897287823,0.026336375554800322,,,,,,,0.03028578192448243,0.016633079807728213,,,,,0.012373408095250697,,,,,0.016633079807728213,,,,,,,,,,,,,,0.01907028603337924,,,0.026336375554800322,,,,,,0.015921486869286346,,,0.016633079807728213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01907028603337924,,,,,,,,,,,,,,,,,,,,0.03290497146524071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04104091729399696,,,,0.03290497146524071,,0.03290497146524071,0.03628169407627584,,,,0.024769025636484466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03028578192448243,,0.03628169407627584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04104091729399696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03290497146524071,,,,,,,,,,,,0.04104091729399696,,,,,,,,,,,,,0.04917686312275321,0.04917686312275321,0.04917686312275321,0.04917686312275321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,0.03181119615229645,0.021775373220418937,,,,,,,0.03062919662230074,,,,,,,,,,,0.03062919662230074,,,0.013465179397772817,,,,,,,,0.010952526594107337,0.028660173397870935,,,0.026930358795545634,,,,0.03295805680017205,0.018100704496645408,,,,,,,,,,0.018100704496645408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03295805680017205,0.024104233398290254,,,,0.024104233398290254,,,,,,,,,,,,,,,,,0.04466217470229081,,,,,,,,,,,,,,0.043550746440837874,,,,,,,,,,,,,,0.020752958330442113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024104233398290254,,,,,,,0.03295805680017205,0.028660173397870935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04466217470229081,0.05351599810417261,0.04466217470229081,0.03948302002418253,0.05351599810417261,0.05351599810417261,0.05351599810417261,0.05351599810417261,0.05351599810417261,0.05351599810417261,0.05351599810417261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,0.011151643670932956,,,0.015660834880549552,0.010217039391401457,,,,,0.024218434538563375,,,0.010646886035448274,,,,0.013122591405547966,,,,0.017320274613937182,0.02266153245413051,,,,,,0.03531427767157878,,,,,,,0.021293772070896548,,,,,,0.018096540706596363,0.017217736964982414,,,,,0.02605985886525232,,0.02831358009799782,,,,,0.016409315889186787,0.021312882524416862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021312882524416862,,,,,,,,,0.02831358009799782,,,,,,,,,,,,,,,,,,,,,,0.03121913211214433,0.024218434538563375,,0.016409315889186787,,,,,,,,,,,,,,,,,,,,,,,,,,0.016409315889186787,,,,,,,,,,,,,,,,,0.03121913211214433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02605985886525232,,,,,,,,,,0.03531427767157878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02831358009799782,,0.02605985886525232,0.02266153245413051,0.02605985886525232,0.02831358009799782,,,,,,,,0.02831358009799782,0.021312882524416862,,,,,,,,,,0.03121913211214433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024218434538563375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03531427767157878,0.03531427767157878,0.03531427767157878,0.03531427767157878,0.04231497524515974,0.04231497524515974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,0.015880637762931502,,,,,,,0.011036537440592646,0.01510944264273967,,,,,,,,,,0.013976435951926786,,,,,,,,,,,0.01868637140915411,0.01672538643962997,,,0.01151574347833801,,0.013743181629870014,,0.00759971233060509,,,,,,,,,0.012559672507876405,,0.012559672507876405,,,0.009343185704577055,,,0.019886650929134934,,,0.015880637762931502,0.01510944264273967,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013743181629870014,0.015880637762931502,,,,,,,,,0.019886650929134934,,,,,,,,,,,,,,,,,,,0.019886650929134934,,,,,,,,,,,,,,,,,,,,,0.014400011902755751,,,,,,,,,0.02484661110640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03531842555520587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04250582388400918,0.04250582388400918,0.02484661110640625,,0.02484661110640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01672538643962997,,,,,,,,,0.022868855738894894,0.02484661110640625,,,,0.019886650929134934,,,,0.02484661110640625,0.01870314180714133,,,0.02125291194200459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02125291194200459,,,0.022868855738894894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02484661110640625,,,,0.03099008040567117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027396381241269512,,,,,,,,,,,,,,0.03099008040567117,0.0371335497049361,0.0371335497049361,0.03099008040567117,0.027396381241269512,0.0371335497049361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,0.021654353233946932,0.024035125981735097,,,0.012017562990867548,0.0164525042109832,,0.02983161512938236,,,,,,,0.0053280075316679675,,,,,,,,,,,,0.010173691100539463,,,,,,0.0299295955494947,,0.01655048463109553,,,,,,,,,,,0.013676087841909865,,,,,,0.043308706467893865,,0.013676087841909865,,,,,,,,,,,,,,0.015680012960778485,0.02036564330110945,,,,,,,,,,,,0.02314205967018278,,,,,,,0.015680012960778485,,,,0.018212087456485972,,,,,,,,,,,,,,,,,,,,,,,,,0.0164525042109832,,,,,,0.024901642915685553,,,,0.0164525042109832,,,,,,,,,,0.02705519876030903,,0.04628411934036556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04628411934036556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02314205967018278,,,,,,,,,,,,,0.02705519876030903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033744754219508614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033744754219508614,0.033744754219508614,,,,,0.033744754219508614,,,,,,0.02983161512938236,0.02983161512938236,0.040434309678708195,0.040434309678708195,0.08086861935741639,0.040434309678708195,0.040434309678708195,0.040434309678708195,0.040434309678708195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
