,hoạt,động,tình,báo,hai,mặt,của,cia,tại,đài,loan,một,mỹ,dùng,lãnh,thổ,để,nắm,được,rất,nhiều,tin,tức,về,trung,quốc,đại,lục,mà,bản,thân,hòn,đảo,cũng,có,lợi,khác,đồng,thời,với,hợp,tác,cùng,không,ngừng,trên,này,trong,gian,dài,vẫn,luôn,dựa,vào,thu,thập,các,sử,dụng,căn,cứ,quân,nhật,kết,trinh,sát,và,bằng,vệ,tinh,chuyển,cho,nhà,đạo,cao,cấp,năm,1995,khi,lý,đăng,huy,gây,căng,thẳng,quan,hệ,bờ,cơ,đã,liên,tục,đối,sau,đó,phía,mới,dám,nói,là,tay,sự,phương,trợ,giúp,còn,thực,hiện,nhiệm,vụ,chính,thâm,nhập,giới,chức,tượng,trọng,điểm,nhằm,triển,khai,số,nhỏ,nhân,viên,quyền,bắc,làm,việc,pháp,tuyển,mộ,đơn,giản,tiền,mua,chuộc,tiến,hành,phân,trạm,nội,bộ,hiệp,hội,ngoại,giao,mỗi,tổ,trưởng,phó,thường,người,hoa,tịch,ngoài,ra,bí,mật,doanh,nghiệp,đa,những,chiêu,họ,du,học,hãng,thông,tấn,tiết,lộ,đảng,dân,lên,thư,ký,riêng,cục,trần,cường,đến,chuẩn,bị,luận,án,sĩ,ông,vừa,đặt,chân,tới,tìm,đề,nghị,diện,hình,nay,2,tương,nhạy,cảm,vì,vậy,muốn,qua,thái,đáp,lại,sẽ,trả,khoản,thù,lao,hậu,hĩnh,tuy,nhiên,nhìn,nhầm,ngay,lập,chung,cầm,kế,hoạch,điệp,phá,sản,cánh,ở,viện,nghiên,cứu,kinh,tế,rồi,sang,xuyên,tiếp,xúc,giải,quyết,vấn,trị,do,tưởng,thăng,con,đường,công,danh,mở,rộng,biện,thủ,đoạn,ví,dụ,thành,nhất,kiện,trương,hiến,nghĩa,cuối,1970,tiềm,lực,hùng,phát,vũ,khí,hạt,1979,sở,năng,lượng,ty,lân,xây,dựng,máy,chế,tạo,uranium,nghèo,nguyên,liệu,tháng,5,suất,20,chuyên,xuất,phản,ứng,thuỷ,áp,1986,ngắn,bắn,thử,loại,trường,cửu,đình,đông,1987,theo,nhận,định,chỉ,1,nữa,thể,bom,tử,ngày,9,1988,giám,đốc,đánh,cắp,tài,dưới,hỗ,sắp,xếp,đào,tẩu,chứng,cuộc,điều,khẳng,tên,lửa,thiên,mã,tầm,000,km,mang,đầu,đạn,quá,trình,xong,chấn,dư,nước,washington,yêu,cầu,phải,chương,hoá,từ,lâu,cử,đều,vật,rõ,ngạc,thấy,tiếc,nuối,tham,vọng,chiều,13,biết,đột,ngột,tái,bệnh,đau,tim,đời,đoàn,biểu,đứng,trước,trừng,phạt,đớn,đành,hứa,rằng,cách,thức,dừng,thống,điện,chặt,chẽ,bay,vị,tướng,điên,cuồng,gián,chiến,lược,ep,3e,rc,135,kỳ,quy,luật,lần,kéo,khoảng,10,giờ,đặc,biệt,chẳng,hạn,như,diễn,tập,lớn,hay,tăng,thậm,chí,tàu,biển,đất,hướng,nên,cấm,phận,khu,vực,vô,giở,ngón,đòn,kịp,gần,khách,mời,bó,ngồi,xử,duy,nếu,hoặc,thì,đội,tạm,đợi,tiện,hết,trận,nhanh,chóng,hoàn,phái,hải,thăm,dò,lì,lợm,đi,nào,trích,nhưng,đương,hại,ngậm,bồ,ngọt,bởi,dẫm
47,,,,,,,,,,,,,0.025155894150811604,,,,,,,,,,,,,,,,,,,0.05709575353239869,0.06036414571530405,,,,,,,,,,,,,,,,,,,,,,,,0.03263699061652682,,,,,,,,0.048956942653338914,0.046658036698238835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07859789607982592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06036414571530405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10702218241354289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06816017924566606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08552003986611567,,,,,,,,,,,,,,,,,0.09444423533813709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09444423533813709,,,0.06401789731868844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,0.014458219839989772,,,0.01472957870826027,0.008914865791929568,0.03094513027484661,0.010672197518526137,,,,,,,,0.04540335011483638,,,,,,,,,,,,,,,,,,,0.020769612034749845,,,,0.020769612034749845,,,,0.024222440892532778,,,,,,,,,0.013845996019132592,,,,,0.03094513027484661,,,0.020769612034749845,0.01979431859925284,0.020769612034749845,,,,,,,,,,,,,,,,,,,,,,,,,,0.027159107953382975,,,,,,,0.022968117099859294,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03094513027484661,,0.03094513027484661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04540335011483638,0.04540335011483638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03094513027484661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07256245806821936,,,,,,,,0.03334456197325948,,,,,,,,,0.03628122903410968,,,,,0.028916439679979544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027159107953382975,0.04540335011483638,0.054525471195563086,0.054525471195563086,0.054525471195563086,0.04006725135557331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,0.009347617257165172,0.011315021966679837,,0.013545481465821635,,,,,,,,,,,,,,,,,,,,,,0.026361430659490186,,,,,0.026361430659490186,,,,,,,,,,,,,,,,,,,,,,,,,0.05272286131898037,0.050247116444257216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039276511502689924,0.039276511502689924,,,,,,,,,,,,,0.042321944042983194,,,,0.0508545882589969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03670163497843557,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0508545882589969,,0.0508545882589969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03447117547929378,,,,,,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,0.06920540574821468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,,,,,,,,,,,,0.057116433095562066,0.05443437614794531,,,,,,,,,,,,,,,,,,,,,,,,,0.12485921281580004,0.1101849412278266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,,,,0.09169754542646358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1101849412278266,0.12485921281580004,0.14994504578779846,0.14994504578779846,0.14994504578779846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,0.02166918051318607,,,,,,,,0.006231744838110113,0.007543347977786557,,0.009030320977214422,,,,,,,,,,,,,,,,,,,,,,,,,,0.04099182304890162,,,,,,,,,0.02049591152445081,0.030699501490400495,0.033903058839331264,,,,,,,,,,,,0.026184341001793284,,,0.017574287106326792,0.016749038814752402,0.017574287106326792,0.033903058839331264,,,,,,,,,,,0.038869121245915725,,,,,,,,,,,,,,,,,,,,,,,0.02166918051318607,,,,,,,,,,,,,,,,0.03841821932793847,,,,0.030699501490400495,,,,,,,,,,,,,,,,0.026184341001793284,0.026184341001793284,,,,,,,,,,,,,,,,,,,,,,,,0.02446775665229038,,,,,,,,,,,,,,,,,,0.030699501490400495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030699501490400495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02446775665229038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033903058839331264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022980783652862515,,,,,,,,,,,,,,,0.033903058839331264,0.03841821932793847,,,,0.046136937165476455,0.046136937165476455,0.03841821932793847,0.03841821932793847,0.03841821932793847,0.03841821932793847,0.033903058839331264,0.046136937165476455,0.046136937165476455,0.046136937165476455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,0.05748779542321388,,,,,,,,,,,0.03131127406112856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08297760951646303,,,,,,,,,,,,0.05748779542321388,0.05205567644024432,,,,,,0.059599756273629984,0.05680108815437771,0.029799878136814992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047842197613807085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,0.04439953474217122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04439953474217122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,,,,,,,,,,,,,,,,,,,0.07823219780232964,0.07823219780232964,0.06514393712128698,0.07823219780232964,0.07823219780232964,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,0.01566369912625413,,,,,,0.012791476246647076,0.01548371427019346,,,,,,,,,,,,,,,0.021035277617199515,,,,,,,,,0.01803676834596697,,,,,,,,,0.01803676834596697,,0.02511164498524539,0.021035277617199515,,,,,,,,,,0.012024154437667776,,0.03150738310856893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028957119608356917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026873402607103632,0.026873402607103632,,,,,,,,,0.034795244598261034,,,,,,,,,0.028957119608356917,,,,,,,,,,,,0.03150738310856893,,,,,0.034795244598261034,,,,,,,,,,,,,,,,,,,,0.03150738310856893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03150738310856893,,,,,0.03150738310856893,,,,,,,,,,0.034795244598261034,,,,0.03942922509972632,,,,,,,,,,,,,,,,,,,,,,0.019945996428825174,0.019945996428825174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03150738310856893,0.03150738310856893,0.03942922509972632,,,,0.03942922509972632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04717108223482306,,,,,,,,,,,,,,,0.034795244598261034,,,,,,,,,,,,,,,,,,,,,0.04735106709088373,0.03942922509972632,0.04735106709088373,0.04735106709088373,0.04735106709088373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,0.054195590469382646,0.05175831015631799,,,,0.027097795234691323,,,,,,,,,0.03131127406112856,,,,,,,,,,,,,,,0.03475393693276442,0.03674339304409812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029799878136814992,0.028400544077188856,,,,,,0.04439953474217122,,,,,,,,,,,,,,,,,,0.025879155078158994,,,,,,,,,,,,,,,,,,,,,0.03896741575920166,,,,,,,,,,,,,,,0.047842197613807085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,0.05205567644024432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05205567644024432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06514393712128698,,,,,,,,,,,0.06514393712128698,,,,,,0.07823219780232964,0.07823219780232964,0.07823219780232964,0.07823219780232964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,0.039760104559971865,,,0.010126585361928935,0.012257940463903156,,0.014674271587973436,,,,,,,,,,,,,,,,,,,,,,,,,,0.03330585622723257,,,,,,,,,,,,,,,,,,0.038076489052614626,,,,,,,,0.028558216547781033,0.027217188073972654,,,,,,,,,,,,,,,,,,,,,,,,0.024800856949902368,,,,,,,,,,,,,,,,,,0.049886689921900804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049886689921900804,0.049886689921900804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039760104559971865,,,,,,,,,,,,0.04584877271323179,,,,,,,0.049886689921900804,0.049886689921900804,,0.06242960640790002,,,,,,,,,,,,,0.049886689921900804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0550924706139133,,,0.03734377343590159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07497252289389923,0.0550924706139133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,0.020744402379115758,,,0.021133743364025605,0.025581788794232674,,,,,,,,,,,,,,,,,,0.047842197613807085,,,,,,,,,,,0.029799878136814992,,,,0.029799878136814992,,,0.03475393693276442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03896741575920166,,,0.047842197613807085,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041488804758231516,,,,,,,,,,,,,,,,,,,0.03674339304409812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06514393712128698,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05748779542321388,,,,,,,,,,,0.06514393712128698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07823219780232964,0.07823219780232964,0.07823219780232964,0.07823219780232964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,0.006751056907952623,0.008171960309268771,,0.009782847725315624,,,,,,,,,,,,,,,,,,,,,,0.019038811031854022,,,,0.022203904151488377,,,,,,,,,,,,,,,,,,0.012692163017538208,,,,,0.02836636941860939,,,0.019038811031854022,0.018144792049315104,,,,,,,,,,,,,,0.041619737605266674,,,,,,,,,,,,,,,,,,,,0.021054107341537683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033257793281267205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02836636941860939,,,,,,,,,,,,,,,,,0.023474945555951577,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033257793281267205,,,,,,,,,,,,,,,,,0.02836636941860939,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041619737605266674,,,,,,0.033257793281267205,,,,,,,,,,,,,,,,,,,,,,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033257793281267205,,,,,,,,,,,,,,,,,,,,,0.03672831374260887,,,,,,,,,,,,,0.03672831374260887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041619737605266674,,,,,0.024895848957267725,,,,,0.03672831374260887,,,,,,,,,,,,,,,,,,,,0.041619737605266674,0.03672831374260887,,,,,,0.041619737605266674,,,,,,,,,,,,,,0.03672831374260887,,,,,0.04998168192926616,0.04998168192926616,0.041619737605266674,0.04998168192926616,0.03672831374260887,0.04998168192926616,0.04998168192926616,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,0.02511164498524539,,,,,,0.018535922005861183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02404830887533555,,,,,,,,,,,,,,,,,,,,,,0.03989199285765035,,,,,,,,,,,,,0.06959048919652207,,,,,,,,,,,0.057914239216713834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053746805214207265,,,,,,,,,,,,,,,,,0.04447884421127667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,,,,,,,0.057914239216713834,,,,,,,,,,,,,,,,,,,,,,0.07885845019945265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06301476621713786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06959048919652207,,,0.09470213418176746,0.09470213418176746,0.09470213418176746,0.09470213418176746,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,0.006395738123323538,0.00774185713509673,,,,,,0.018951560615946234,,,,,,,0.021035277617199515,,,,,,,,,,0.03150738310856893,0.01803676834596697,,,,0.021035277617199515,,,,,0.01803676834596697,,,,,0.03150738310856893,,,,,,,,,,,,,0.053746805214207265,,,,,0.03607353669193394,,,,,,,,,,,,0.019945996428825174,,,,,,,,,,,,,,0.02358554111741153,,,,,,,,,,0.028957119608356917,,,,,,0.03942922509972632,0.034795244598261034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026873402607103632,,,,,,,,,,,,,,,,,0.022239422105638337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034795244598261034,,,,,,,,,,,,,,0.034795244598261034,,,,,,,,,0.028957119608356917,,,,,,,,,0.03150738310856893,,,,,,0.03150738310856893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06301476621713786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02358554111741153,,,,,,,,,,,,,,,,,,,,,,,0.03942922509972632,,,,,,,,,,,,,,0.03942922509972632,,,,,,,,,0.034795244598261034,,,,,,,,,,,,,,,,0.04735106709088373,0.04735106709088373,0.04735106709088373,0.04735106709088373,0.04735106709088373,0.04735106709088373,0.04735106709088373,,,,,,,,,,,,,
60,,,,,,,,,,0.014296355805076143,0.01730532771374563,,,,,,,,,,,,,,,,,,,,,,,0.07042826812503643,0.040317482185102636,,0.08813591492880002,,,,,,,0.040317482185102636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05272062132127283,,,0.06472767912456252,,,,,,,0.06472767912456252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08813591492880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08813591492880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08813591492880002,,0.0777776055725835,,,,,,,,,,,,,,0.10584356173256362,0.10584356173256362,0.10584356173256362,0.10584356173256362,,,,,,,,,
61,,,0.022258903228496444,0.021257877385630602,,,,,,0.008679930310224801,0.01050680611191699,,0.012577947075405802,,0.03200894865934422,,,,,,,,,,,,,,,,,,,,,,,,,0.024478471326669457,,,,0.048956942653338914,,0.03408008962283303,,,,,,,,,,,0.01631849530826341,,,,,,,,,,,,,,,,0.03929894803991296,0.03408008962283303,0.03647104639535493,0.03408008962283303,,,,,,,,,,0.03408008962283303,,,0.03929894803991296,,,,,,,,,0.053511091206771444,0.047222117669068545,,,,,,,,0.053511091206771444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03929894803991296,0.047222117669068545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042760019933057836,,,,,,,,,,,,,,,,,,,0.042760019933057836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042760019933057836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053511091206771444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06426216248048505,0.053511091206771444,,,,,,,
62,0.030565848475487857,0.023474945555951577,0.01731248028883057,0.016533904633268245,,,0.013253368186657288,,,0.013502113815905246,0.008171960309268771,,0.009782847725315624,,,,,,0.024895848957267725,0.02836636941860939,,,,,,,,,,,,0.022203904151488377,,,,0.041619737605266674,,,,,,,,,,,,,,,,,0.041619737605266674,0.06651558656253441,,,0.012692163017538208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021054107341537683,,,,,,,,,,,,,,,,,,,0.041619737605266674,,,,,,,,0.02836636941860939,0.026506736373314577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02836636941860939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030565848475487857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03672831374260887,,,,,,0.041619737605266674,,,0.033257793281267205,,,,,,,,,,,,,,,,,0.041619737605266674,,,,,,,,,,,,,,,0.03672831374260887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041619737605266674,0.04998168192926616,0.04998168192926616,0.04998168192926616,0.04998168192926616,0.04998168192926616,0.04998168192926616,0.04998168192926616
